Inventory_ID,PO_ID,Product_ID,Warehouse_ID,Snapshot_Date,Opening_Stock,Stock_In,Stock_Out,Closing_Stock,Reorder_Level,Safety_Stock,Inventory_Value_INR,Stock_Status,Capacity_Utilization_Percent,Calculated_Closing_Stock,Inventory_Quality_Flag
INVT000963,PO000963,P0219,WH001,2025-06-06,520,95,19,596,311,33,51371790.88,Normal,2.5700000000000003,596,Valid
INVT000964,PO000964,P0215,WH002,2025-01-18,277,556,740,93,86,75,3229247.37,Normal,0.5,93,Valid
INVT000965,PO000965,P0195,WH004,2025-07-03,187,259,229,217,97,205,12891709.6,Normal,1.49,217,Valid
INVT000966,PO000966,P0132,WH004,2025-02-17,52,473,239,286,62,174,8042108.36,Normal,1.96,286,Valid
INVT000967,PO000967,P0093,WH001,2026-05-28,179,471,311,339,224,216,15717236.67,Normal,1.46,339,Valid
INVT000968,PO000968,P0243,WH002,2025-12-29,1326,169,113,1382,377,159,1177878.6,Normal,7.45,1382,Valid
INVT000969,PO000969,P0075,WH002,2025-09-29,348,935,835,448,105,160,10800016.64,Normal,2.42,448,Valid
INVT000970,PO000970,P0257,WH001,2025-08-07,668,818,260,1226,336,211,77933522.06,Normal,5.29,1226,Valid
INVT000971,PO000971,P0104,WH004,2026-03-22,907,705,872,740,297,48,17663578.0,Normal,5.07,740,Valid
INVT000972,PO000972,P0088,WH001,2025-08-07,870,546,637,779,384,57,17810253.63,Normal,3.36,779,Valid
INVT000973,PO000973,P0242,WH002,2025-01-15,524,375,124,775,228,88,9345058.5,Normal,4.18,775,Valid
INVT000974,PO000974,P0051,WH002,2025-09-27,391,256,290,357,387,133,1773119.04,Reorder,1.92,357,Valid
INVT000975,PO000975,P0112,WH003,2026-07-15,1240,509,305,1444,439,184,31004961.52,Normal,5.42,1444,Valid
INVT000976,PO000976,P0019,WH003,2026-04-27,1463,319,270,1512,417,37,64987014.96,Normal,5.67,1512,Valid
INVT000977,PO000977,P0044,WH004,2025-12-29,641,569,195,1015,177,19,51519725.25,Overstock,6.95,1015,Valid
INVT000978,PO000978,P0027,WH003,2025-08-17,1773,742,323,2192,495,214,121829759.8,Normal,8.23,2192,Valid
INVT000979,PO000979,P0122,WH001,2026-06-15,29,341,267,103,208,225,5453716.1,Reorder,0.44,103,Valid
INVT000980,PO000980,P0006,WH004,2025-05-17,214,991,116,1089,205,68,82372776.75,Overstock,7.45,1089,Valid
INVT000981,PO000981,P0235,WH002,2025-11-26,1117,467,104,1480,300,200,76729652.8,Normal,7.98,1480,Valid
INVT000982,PO000982,P0100,WH002,2026-01-31,863,361,277,947,311,64,691281.59,Normal,5.11,947,Valid
INVT000983,PO000983,P0261,WH004,2025-08-08,79,458,51,486,132,180,3398500.8,Normal,3.33,486,Valid
INVT000984,PO000984,P0052,WH002,2026-03-25,1003,656,727,932,402,58,16095500.2,Normal,5.03,932,Valid
INVT000985,PO000985,P0095,WH001,2025-09-18,180,290,383,87,393,151,2296393.71,Reorder,0.38,87,Valid
INVT000986,PO000986,P0177,WH003,2025-02-22,597,780,265,1112,450,112,64121800.88,Normal,4.17,1112,Valid
INVT000987,PO000987,P0188,WH004,2025-10-29,565,152,104,613,324,165,1220219.41,Normal,4.2,613,Valid
INVT000988,PO000988,P0282,WH002,2025-08-11,720,479,506,693,246,248,27893568.78,Normal,3.74,693,Valid
INVT000989,PO000989,P0056,WH001,2026-06-10,177,400,506,71,455,211,3156257.43,Reorder,0.31,71,Valid
INVT000990,PO000990,P0032,WH002,2025-03-29,263,193,9,447,237,188,7152938.7,Normal,2.41,447,Valid
INVT000991,PO000991,P0114,WH001,2026-04-28,32,714,706,40,70,236,2709460.4,Reorder,0.17,40,Valid
INVT000992,PO000992,P0034,WH002,2025-01-01,127,282,214,195,108,45,8792795.7,Normal,1.05,195,Valid
INVT000993,PO000993,P0206,WH001,2025-10-08,862,915,1316,461,441,100,39375429.88,Normal,1.99,461,Valid
INVT000994,PO000994,P0290,WH001,2026-04-10,113,119,151,81,95,201,6350682.69,Reorder,0.35000000000000003,81,Valid
INVT000995,PO000995,P0288,WH003,2025-02-07,68,920,509,479,42,71,18014840.33,Overstock,1.8,479,Valid
INVT000996,PO000996,P0173,WH004,2025-06-28,644,452,446,650,340,55,21440165.5,Normal,4.45,650,Valid
INVT000997,PO000997,P0173,WH004,2025-07-21,819,644,151,1312,340,55,47930154.56,Normal,8.98,1312,Valid
INVT000998,PO000998,P0170,WH001,2025-08-06,131,506,443,194,210,177,12849169.02,Reorder,0.84,194,Valid
INVT000999,PO000999,P0298,WH001,2025-03-09,725,464,160,1029,432,66,15115269.12,Normal,4.44,1029,Valid
INVT001000,PO001000,P0240,WH001,2025-08-05,758,86,126,718,378,29,56578249.22,Normal,3.1,718,Valid
INVT001001,PO001001,P0005,WH002,2025-05-21,55,828,722,161,145,104,5721118.9,Normal,0.87,161,Valid
INVT001002,PO001002,P0101,WH001,2025-01-30,10,362,229,143,36,204,7896447.13,Normal,0.62,143,Valid
INVT001003,PO001003,P0029,WH004,2025-11-20,437,866,99,1204,236,45,68112278.64,Overstock,8.24,1204,Valid
INVT001004,PO001004,P0084,WH003,2025-02-10,242,265,176,331,239,88,12283171.68,Normal,1.24,331,Valid
INVT001005,PO001005,P0025,WH002,2026-06-07,1422,427,586,1263,417,19,19312583.52,Normal,6.8100000000000005,1263,Valid
INVT001006,PO001006,P0225,WH002,2025-04-09,419,666,382,703,347,132,53186350.78,Normal,3.79,703,Valid
INVT001007,PO001007,P0010,WH003,2025-12-31,537,733,603,667,380,29,6505104.26,Normal,2.5,667,Valid
INVT001008,PO001008,P0021,WH004,2025-03-10,43,793,469,367,254,131,10046584.63,Normal,2.51,367,Valid
INVT001009,PO001009,P0119,WH003,2025-07-14,79,776,279,576,226,66,1455528.96,Normal,2.16,576,Valid
INVT001010,PO001010,P0111,WH002,2025-03-18,63,657,199,521,40,62,6716935.19,Overstock,2.81,521,Valid
INVT001011,PO001011,P0240,WH003,2026-06-24,579,639,831,387,378,29,31105945.44,Normal,1.45,387,Valid
INVT001012,PO001012,P0027,WH004,2025-11-23,342,789,11,1120,495,214,65504420.8,Normal,7.67,1120,Valid
INVT001013,PO001013,P0217,WH002,2025-10-05,1303,50,30,1323,394,47,81517412.34,Normal,7.13,1323,Valid
INVT001014,PO001014,P0136,WH003,2025-05-12,838,925,593,1170,441,74,45197837.1,Normal,4.39,1170,Valid
INVT001015,PO001015,P0173,WH004,2025-07-13,85,492,114,463,340,55,14549927.79,Normal,3.17,463,Valid
INVT001016,PO001016,P0250,WH004,2025-01-23,1222,547,759,1010,485,23,61986962.3,Normal,6.91,1010,Valid
INVT001017,PO001017,P0084,WH003,2025-01-25,375,968,1274,69,239,88,2739320.7,Reorder,0.26,69,Valid
INVT001018,PO001018,P0285,WH004,2025-04-30,44,217,114,147,165,178,9249056.25,Reorder,1.01,147,Valid
INVT001019,PO001019,P0279,WH003,2025-09-23,203,496,414,285,138,52,19985967.0,Normal,1.07,285,Valid
INVT001020,PO001020,P0044,WH004,2026-02-18,33,61,46,48,177,19,2720898.24,Reorder,0.33,48,Valid
INVT001021,PO001021,P0065,WH001,2025-04-14,428,68,65,431,390,19,18613528.04,Normal,1.8599999999999999,431,Valid
INVT001022,PO001022,P0205,WH001,2026-01-09,181,392,28,545,480,72,14628508.5,Normal,2.35,545,Valid
INVT001023,PO001023,P0051,WH002,2025-09-11,762,140,7,895,387,133,5108740.55,Normal,4.83,895,Valid
INVT001024,PO001024,P0195,WH004,2025-04-15,132,794,98,828,97,205,42337809.36,Overstock,5.67,828,Valid
INVT001025,PO001025,P0196,WH004,2025-03-30,330,851,720,461,236,215,32676648.1,Normal,3.16,461,Valid
INVT001026,PO001026,P0178,WH003,2025-10-07,11,196,168,39,46,71,870005.76,Reorder,0.15,39,Valid
INVT001027,PO001027,P0088,WH004,2025-08-21,1408,903,908,1403,384,57,29862097.38,Normal,9.6,1403,Valid
INVT001028,PO001028,P0019,WH003,2026-01-03,1143,897,147,1893,417,37,83388561.93,Normal,7.1,1893,Valid
INVT001029,PO001029,P0111,WH001,2025-10-19,44,723,703,64,40,62,899987.2,Normal,0.28,64,Valid
INVT001030,PO001030,P0081,WH003,2025-10-27,527,775,405,897,211,168,27888348.93,Normal,3.37,897,Valid
INVT001031,PO001031,P0015,WH002,2025-10-29,449,560,753,256,340,128,21939038.72,Reorder,1.38,256,Valid
INVT001032,PO001032,P0265,WH003,2025-01-27,228,386,153,461,167,227,12504588.12,Normal,1.73,461,Valid
INVT001033,PO001033,P0139,WH004,2026-05-11,82,124,184,22,42,232,1422492.06,Reorder,0.15,22,Valid
INVT001034,PO001034,P0240,WH004,2025-02-18,1420,431,247,1604,378,29,129162148.1,Normal,10.98,1604,Valid
INVT001035,PO001035,P0062,WH003,2025-09-04,1188,71,52,1207,299,57,79895397.59,Normal,4.53,1207,Valid
INVT001036,PO001036,P0030,WH002,2026-04-11,33,948,362,619,258,168,51978247.08,Normal,3.34,619,Valid
INVT001037,PO001037,P0227,WH004,2025-05-09,118,825,491,452,109,237,13259573.68,Normal,3.09,452,Valid
INVT001038,PO001038,P0208,WH002,2026-07-19,544,231,216,559,159,116,16725173.79,Normal,3.01,559,Valid
INVT001039,PO001039,P0015,WH004,2025-10-10,511,286,241,556,340,128,46817752.04,Normal,3.81,556,Valid
INVT001040,PO001040,P0228,WH003,2026-03-30,900,304,231,973,351,11,74987494.82,Normal,3.65,973,Valid
INVT001041,PO001041,P0056,WH004,2025-01-11,969,385,166,1188,455,211,51208205.4,Normal,8.13,1188,Valid
INVT001042,PO001042,P0052,WH004,2025-11-01,1477,638,368,1747,402,58,33212985.68,Normal,11.96,1747,Valid
INVT001043,PO001043,P0031,WH002,2026-05-13,772,336,66,1042,378,181,13187822.92,Normal,5.62,1042,Valid
INVT001044,PO001044,P0286,WH003,2025-10-14,541,863,913,491,421,85,26814580.38,Normal,1.8399999999999999,491,Valid
INVT001045,PO001045,P0142,WH002,2026-03-10,614,871,430,1055,301,101,55051303.15,Normal,5.69,1055,Valid
INVT001046,PO001046,P0241,WH001,2026-03-11,682,927,956,653,252,138,17680725.95,Normal,2.8200000000000003,653,Valid
INVT001047,PO001047,P0156,WH002,2026-04-09,118,72,54,136,140,169,9022695.6,Reorder,0.73,136,Valid
INVT001048,PO001048,P0123,WH004,2026-02-27,984,203,144,1043,308,180,43824721.85,Normal,7.14,1043,Valid
INVT001049,PO001049,P0203,WH004,2025-02-22,57,430,332,155,63,71,3422091.55,Normal,1.06,155,Valid
INVT001050,PO001050,P0146,WH003,2025-11-03,100,726,391,435,52,166,27903453.45,Overstock,1.63,435,Valid
INVT001051,PO001051,P0083,WH004,2026-04-23,1407,192,254,1345,435,180,80527786.2,Normal,9.21,1345,Valid
INVT001052,PO001052,P0140,WH002,2025-08-24,1444,92,42,1494,462,58,102206512.1,Normal,8.06,1494,Valid
INVT001053,PO001053,P0080,WH003,2025-03-05,816,878,475,1219,332,36,50691505.5,Normal,4.57,1219,Valid
INVT001054,PO001054,P0179,WH001,2025-03-18,73,735,471,337,128,245,2526286.8,Normal,1.45,337,Valid
INVT001055,PO001055,P0075,WH003,2025-04-06,44,83,31,96,105,160,2067350.4,Reorder,0.36,96,Valid
INVT001056,PO001056,P0177,WH002,2025-01-08,1250,563,190,1623,450,112,93535307.76,Normal,8.75,1623,Valid
INVT001057,PO001057,P0266,WH002,2025-01-28,1872,44,25,1891,470,103,140187450.7,Normal,10.2,1891,Valid
INVT001058,PO001058,P0249,WH003,2025-06-25,444,243,3,684,257,96,7953627.24,Normal,2.5700000000000003,684,Valid
INVT001059,PO001059,P0113,WH004,2026-07-19,209,802,1086,0,63,183,0.0,Stockout,0.0,0,Valid
INVT001060,PO001060,P0141,WH001,2026-03-18,621,587,830,378,230,103,9507686.58,Normal,1.63,378,Valid
INVT001061,PO001061,P0267,WH004,2025-07-10,737,302,340,699,309,30,7239501.06,Normal,4.79,699,Valid
INVT001062,PO001062,P0287,WH004,2025-11-21,855,644,780,719,254,99,54362094.48,Normal,4.92,719,Valid
INVT001063,PO001063,P0246,WH004,2025-10-15,302,692,884,110,213,207,8527363.9,Reorder,0.75,110,Valid
INVT001064,PO001064,P0107,WH004,2025-06-25,217,757,668,306,328,235,10384036.56,Reorder,2.09,306,Valid
INVT001065,PO001065,P0136,WH002,2025-10-28,1394,263,148,1509,441,74,55191795.72,Normal,8.14,1509,Valid
INVT001066,PO001066,P0166,WH002,2026-07-11,273,825,153,945,209,166,17296212.15,Normal,5.1,945,Valid
INVT001067,PO001067,P0244,WH003,2025-02-25,169,301,347,123,54,42,1882772.07,Normal,0.46,123,Valid
INVT001068,PO001068,P0040,WH003,2026-02-15,213,766,961,18,191,99,725959.62,Reorder,0.07,18,Valid
INVT001069,PO001069,P0120,WH001,2025-03-06,608,642,860,390,236,214,32880498.3,Normal,1.6800000000000002,390,Valid
INVT001070,PO001070,P0122,WH004,2025-03-23,501,746,526,721,208,225,37645248.55,Normal,4.94,721,Valid
INVT001071,PO001071,P0157,WH004,2025-09-18,910,228,321,817,432,85,16080365.57,Normal,5.59,817,Valid
INVT001072,PO001072,P0265,WH001,2025-12-01,556,426,190,792,167,227,23527936.08,Normal,3.42,792,Valid
INVT001073,PO001073,P0150,WH001,2026-04-05,67,339,474,0,80,75,0.0,Stockout,0.0,0,Valid
INVT001074,PO001074,P0194,WH001,2026-03-04,477,576,586,467,145,42,35734952.08,Normal,2.02,467,Valid
INVT001075,PO001075,P0103,WH003,2025-02-01,44,893,150,787,161,185,17241832.1,Normal,2.95,787,Valid
INVT001076,PO001076,P0115,WH003,2025-09-24,571,276,31,816,150,154,24435740.16,Overstock,3.06,816,Valid
INVT001077,PO001077,P0002,WH004,2025-09-17,612,439,494,557,301,86,47089002.8,Normal,3.81,557,Valid
INVT001078,PO001078,P0169,WH001,2025-09-06,624,649,2,1271,257,169,96780040.8,Normal,5.49,1271,Valid
INVT001079,PO001079,P0101,WH002,2026-02-25,4,101,54,51,36,204,2634486.6,Normal,0.27,51,Valid
INVT001080,PO001080,P0028,WH002,2026-04-18,59,89,133,15,29,232,196014.15,Reorder,0.08,15,Valid
INVT001081,PO001081,P0173,WH001,2026-02-23,631,491,239,883,340,55,30205522.72,Normal,3.81,883,Valid
INVT001082,PO001082,P0129,WH003,2026-05-13,387,967,756,598,126,140,10324212.86,Normal,2.24,598,Valid
INVT001083,PO001083,P0193,WH003,2026-04-21,745,456,158,1043,470,163,29966620.74,Normal,3.91,1043,Valid
INVT001084,PO001084,P0237,WH004,2025-07-05,813,479,266,1026,290,24,28480313.34,Normal,7.02,1026,Valid
INVT001085,PO001085,P0199,WH003,2026-04-09,1214,438,61,1591,325,187,96551235.08,Normal,5.97,1591,Valid
INVT001086,PO001086,P0093,WH004,2025-02-12,835,912,418,1329,224,216,58409284.2,Overstock,9.1,1329,Valid
INVT001087,PO001087,P0175,WH001,2025-04-11,1094,935,985,1044,455,79,8064451.08,Normal,4.51,1044,Valid
INVT001088,PO001088,P0210,WH004,2026-01-12,370,411,390,391,136,236,31664853.48,Normal,2.68,391,Valid
INVT001089,PO001089,P0051,WH004,2025-02-22,197,827,956,68,387,133,395700.84,Reorder,0.47000000000000003,68,Valid
INVT001090,PO001090,P0197,WH002,2026-03-20,159,348,394,113,223,17,2943344.9,Reorder,0.61,113,Valid
INVT001091,PO001091,P0238,WH001,2025-03-20,382,891,244,1029,179,171,51900280.11,Overstock,4.44,1029,Valid
INVT001092,PO001092,P0258,WH003,2025-07-27,1236,288,73,1451,331,246,38424134.14,Normal,5.45,1451,Valid
INVT001093,PO001093,P0031,WH004,2025-07-03,1482,193,165,1510,378,181,22120805.4,Normal,10.34,1510,Valid
INVT001094,PO001094,P0080,WH003,2025-06-05,656,325,349,632,332,36,25385613.52,Normal,2.37,632,Valid
INVT001095,PO001095,P0123,WH001,2025-08-24,239,684,460,463,308,180,22942117.63,Normal,2.0,463,Valid
INVT001096,PO001096,P0065,WH001,2026-04-20,736,772,468,1040,390,19,47474034.4,Normal,4.49,1040,Valid
INVT001097,PO001097,P0071,WH003,2025-04-05,840,859,724,975,368,103,37296597.0,Normal,3.66,975,Valid
INVT001098,PO001098,P0271,WH001,2025-04-09,346,626,745,227,144,210,2906326.4,Normal,0.98,227,Valid
INVT001099,PO001099,P0105,WH002,2025-12-22,34,599,791,0,175,213,0.0,Stockout,0.0,0,Valid
INVT001100,PO001100,P0239,WH003,2026-02-25,366,876,726,516,338,96,24749645.88,Normal,1.94,516,Valid
INVT001101,PO001101,P0224,WH003,2026-04-05,30,962,606,386,187,112,13525860.74,Normal,1.45,386,Valid
INVT001102,PO001102,P0137,WH001,2025-12-08,55,722,1021,0,180,28,0.0,Stockout,0.0,0,Valid
INVT001103,PO001103,P0295,WH003,2025-05-29,564,468,380,652,261,18,45480514.28,Normal,2.45,652,Valid
INVT001104,PO001104,P0196,WH002,2025-06-11,23,179,63,139,236,215,8742991.58,Reorder,0.75,139,Valid
INVT001105,PO001105,P0213,WH003,2026-04-27,64,950,295,719,76,205,46673065.34,Overstock,2.7,719,Valid
INVT001106,PO001106,P0133,WH004,2025-11-13,259,331,477,113,118,125,7251719.63,Reorder,0.77,113,Valid
INVT001107,PO001107,P0205,WH004,2025-06-28,1763,838,591,2010,480,72,52562304.0,Normal,13.76,2010,Valid
INVT001108,PO001108,P0117,WH004,2026-05-17,760,561,800,521,490,224,25283056.74,Normal,3.5700000000000003,521,Valid
INVT001109,PO001109,P0079,WH001,2026-06-15,55,772,629,198,63,108,10164621.06,Normal,0.85,198,Valid
INVT001110,PO001110,P0293,WH003,2025-01-08,435,620,846,209,212,211,8829867.53,Reorder,0.78,209,Valid
INVT001111,PO001111,P0066,WH001,2025-12-05,1226,844,758,1312,379,91,66688107.2,Normal,5.66,1312,Valid
INVT001112,PO001112,P0137,WH003,2025-01-14,108,588,787,0,180,28,0.0,Stockout,0.0,0,Valid
INVT001113,PO001113,P0168,WH004,2026-04-17,132,416,117,431,156,80,33256580.64,Normal,2.95,431,Valid
INVT001114,PO001114,P0300,WH001,2025-10-16,544,203,97,650,213,163,1646034.0,Normal,2.81,650,Valid
INVT001115,PO001115,P0072,WH004,2025-03-18,761,762,754,769,290,216,5053283.56,Normal,5.26,769,Valid
INVT001116,PO001116,P0114,WH003,2025-07-23,135,93,82,146,70,236,11181202.68,Normal,0.55,146,Valid
INVT001117,PO001117,P0003,WH004,2026-03-08,377,710,127,960,234,143,77102812.8,Normal,6.57,960,Valid
INVT001118,PO001118,P0088,WH003,2025-12-08,1358,376,93,1641,384,57,36578201.79,Normal,6.16,1641,Valid
INVT001119,PO001119,P0006,WH002,2025-07-21,459,410,565,304,205,68,21506662.4,Normal,1.6400000000000001,304,Valid
INVT001120,PO001120,P0188,WH004,2025-07-20,1048,462,542,968,324,165,1985697.12,Normal,6.63,968,Valid
INVT001121,PO001121,P0138,WH004,2025-04-04,280,136,157,259,183,201,15259715.38,Normal,1.77,259,Valid
INVT001122,PO001122,P0048,WH002,2026-02-24,36,244,284,0,370,99,0.0,Stockout,0.0,0,Valid
INVT001123,PO001123,P0275,WH003,2025-11-20,1348,551,325,1574,361,144,64157451.98,Normal,5.91,1574,Valid
INVT001124,PO001124,P0087,WH004,2025-05-30,521,431,80,872,237,242,65093858.24,Normal,5.97,872,Valid
INVT001125,PO001125,P0010,WH001,2025-08-19,585,136,104,617,380,29,6270139.1,Normal,2.66,617,Valid
INVT001126,PO001126,P0127,WH002,2025-09-21,1275,971,647,1599,369,148,125718272.9,Normal,8.62,1599,Valid
INVT001127,PO001127,P0129,WH001,2025-02-05,470,320,142,648,126,140,11549887.2,Overstock,2.8,648,Valid
INVT001128,PO001128,P0076,WH004,2026-02-26,1088,115,57,1146,315,60,84004630.62,Normal,7.85,1146,Valid
INVT001129,PO001129,P0062,WH001,2025-09-04,895,735,1054,576,299,57,39759696.0,Normal,2.49,576,Valid
INVT001130,PO001130,P0057,WH004,2025-07-09,161,435,419,177,45,53,7703979.87,Normal,1.21,177,Valid
INVT001131,PO001131,P0104,WH002,2026-03-26,140,749,330,559,297,48,14488514.17,Normal,3.01,559,Valid
INVT001132,PO001132,P0172,WH001,2025-06-28,409,11,7,413,170,34,191334.64,Normal,1.78,413,Valid
INVT001133,PO001133,P0098,WH001,2026-04-12,53,181,112,122,256,35,2394550.12,Reorder,0.53,122,Valid
INVT001134,PO001134,P0113,WH001,2026-03-26,80,53,51,82,63,183,4559893.72,Normal,0.35000000000000003,82,Valid
INVT001135,PO001135,P0182,WH001,2025-02-07,1017,954,726,1245,293,195,29357809.65,Normal,5.37,1245,Valid
INVT001136,PO001136,P0261,WH002,2025-05-05,490,412,552,350,132,180,2574201.0,Normal,1.8900000000000001,350,Valid
INVT001137,PO001137,P0276,WH002,2025-03-22,1362,19,21,1360,382,193,100080754.4,Normal,7.33,1360,Valid
INVT001138,PO001138,P0298,WH003,2026-04-18,1090,359,22,1427,432,66,22405812.18,Normal,5.35,1427,Valid
INVT001139,PO001139,P0002,WH001,2026-03-20,728,477,651,554,301,86,45039236.04,Normal,2.39,554,Valid
INVT001140,PO001140,P0151,WH003,2025-07-11,330,953,990,293,390,115,2092178.22,Reorder,1.1,293,Valid
INVT001141,PO001141,P0250,WH003,2026-05-15,1809,701,947,1563,485,23,94593041.34,Normal,5.87,1563,Valid
INVT001142,PO001142,P0200,WH003,2026-01-12,778,575,362,991,422,173,77159973.52,Normal,3.7199999999999998,991,Valid
INVT001143,PO001143,P0236,WH004,2025-12-22,338,953,750,541,480,237,41291170.39,Normal,3.7,541,Valid
INVT001144,PO001144,P0192,WH001,2025-11-26,219,160,177,202,215,162,9316951.04,Reorder,0.87,202,Valid
INVT001145,PO001145,P0296,WH003,2026-05-03,749,703,1006,446,422,228,16320950.76,Normal,1.67,446,Valid
INVT001146,PO001146,P0119,WH002,2025-11-11,155,319,205,269,226,66,635488.29,Normal,1.45,269,Valid
INVT001147,PO001147,P0266,WH001,2025-09-24,800,496,317,979,470,103,82073055.24,Normal,4.22,979,Valid
INVT001148,PO001148,P0287,WH001,2026-01-15,444,544,303,685,254,99,55357569.45,Normal,2.96,685,Valid
INVT001149,PO001149,P0296,WH001,2025-05-02,1371,632,312,1691,422,228,72380431.03,Normal,7.3,1691,Valid
INVT001150,PO001150,P0063,WH003,2025-12-16,1341,830,649,1522,443,35,44966637.68,Normal,5.71,1522,Valid
INVT001151,PO001151,P0072,WH003,2026-02-16,914,578,16,1476,290,216,10058821.92,Overstock,5.54,1476,Valid
INVT001152,PO001152,P0182,WH003,2026-06-05,211,364,10,565,293,195,12603986.1,Normal,2.12,565,Valid
INVT001153,PO001153,P0187,WH002,2025-07-14,282,683,123,842,114,24,31343340.54,Overstock,4.54,842,Valid
INVT001154,PO001154,P0214,WH003,2026-01-07,434,706,913,227,124,156,5440760.97,Normal,0.85,227,Valid
INVT001155,PO001155,P0016,WH001,2026-03-08,26,879,267,638,38,195,54343162.06,Overstock,2.75,638,Valid
INVT001156,PO001156,P0168,WH001,2025-01-22,299,49,9,339,156,80,27953370.48,Normal,1.46,339,Valid
INVT001157,PO001157,P0189,WH003,2025-01-05,208,486,644,50,72,109,2488838.5,Reorder,0.19,50,Valid
INVT001158,PO001158,P0165,WH003,2025-08-28,142,534,458,218,491,224,10882028.08,Reorder,0.8200000000000001,218,Valid
INVT001159,PO001159,P0124,WH003,2025-03-20,175,111,73,213,411,167,14552630.73,Reorder,0.8,213,Valid
INVT001160,PO001160,P0043,WH002,2026-02-08,563,419,304,678,466,119,14732289.12,Normal,3.66,678,Valid
INVT001161,PO001161,P0050,WH003,2026-06-04,426,880,1151,155,162,116,5885632.1,Reorder,0.58,155,Valid
INVT001162,PO001162,P0155,WH001,2025-08-01,133,165,210,88,338,157,4447922.16,Reorder,0.38,88,Valid
INVT001163,PO001163,P0085,WH004,2025-05-18,633,857,915,575,306,81,36631893.0,Normal,3.94,575,Valid
INVT001164,PO001164,P0241,WH001,2025-06-09,336,352,268,420,252,138,10841951.4,Normal,1.81,420,Valid
INVT001165,PO001165,P0296,WH004,2026-04-25,673,740,1012,401,422,228,16797837.87,Reorder,2.75,401,Valid
INVT001166,PO001166,P0105,WH004,2025-06-09,376,70,7,439,175,213,4883817.93,Normal,3.01,439,Valid
INVT001167,PO001167,P0257,WH004,2026-07-25,1145,52,45,1152,336,211,70011118.08,Normal,7.89,1152,Valid
INVT001168,PO001168,P0240,WH003,2026-01-11,159,836,766,229,378,29,19036387.57,Reorder,0.86,229,Valid
INVT001169,PO001169,P0135,WH004,2025-07-21,39,808,624,223,182,127,14060152.23,Normal,1.53,223,Valid
INVT001170,PO001170,P0255,WH003,2026-01-23,411,573,716,268,163,172,12098160.52,Normal,1.01,268,Valid
INVT001171,PO001171,P0246,WH004,2025-03-31,430,322,337,415,213,207,30660751.95,Normal,2.84,415,Valid
INVT001172,PO001172,P0141,WH001,2025-11-25,450,961,844,567,230,103,14039946.27,Normal,2.45,567,Valid
