PO_ID,PO_Date,Supplier_ID,Product_ID,Warehouse_ID,Contract_ID,Supply_Type,Quantity,Unit_Cost_INR,Subtotal_INR,Freight_INR,Import_Duty_Percent,Import_Duty_INR,Tax_INR,Total_PO_Value_INR,Currency,Exchange_Rate_to_INR,Shipping_Mode,Expected_Delivery_Date,Actual_Receipt_Date,Delay_Days,Approval_Status,PO_Status,Calculated_Subtotal
PO001110,08-01-2025,S0082,P0293,WH003,CT00096,Domestic,620,42248.17,26193865.4,198849.51,0,0,4750688.68,31143403.59,INR,1,Air,22-01-2025,23-01-2025,1,Approved,Delivered,26193865.4
PO001111,05-12-2025,S0108,P0066,WH001,CT00307,Domestic,844,50829.35,42899971.4,835644.84,0,0,7872410.92,51608027.16,INR,1,Rail,11-01-2026,14-01-2026,3,Approved,Delivered,42899971.4
PO001112,14-01-2025,S0042,P0137,WH003,CT00126,Domestic,588,16463.74,9680679.12,129304.32,0,0,1765797.02,11575780.46,INR,1,Air,06-02-2025,06-02-2025,0,Approved,Partially Delivered,9680679.12
PO001113,17-04-2026,S0120,P0168,WH004,CT00574,Domestic,416,77161.44,32099159.04,611512.59,0,0,5887920.89,38598592.52,INR,1,Air,15-05-2026,17-05-2026,2,Approved,Delivered,32099159.04
PO001114,16-10-2025,S0094,P0300,WH001,CT00379,Domestic,203,2532.36,514069.08,3960.42,0,0,93245.31,611274.81,INR,1,Road,12-11-2025,12-11-2025,0,Pending,Delivered,514069.08
PO001115,18-03-2025,S0060,P0072,WH004,CT00470,Domestic,762,6571.24,5007284.88,79014.81,0,0,915533.94,6001833.63,INR,1,Road,13-04-2025,15-04-2025,2,Approved,Partially Delivered,5007284.88
PO001116,23-07-2025,S0014,P0114,WH003,CT00427,Domestic,93,76583.58,7122272.94,53829.45,0,0,1291698.43,8467800.82,INR,1,Road,08-08-2025,16-08-2025,8,Approved,Partially Delivered,7122272.94
PO001117,08-03-2026,S0042,P0003,WH004,CT00509,Domestic,710,80315.43,57023955.3,445123.37,0,0,10344434.16,67813512.83,INR,1,Road,30-03-2026,02-04-2026,3,Approved,Delivered,57023955.3
PO001118,08-12-2025,S0003,P0088,WH003,CT00311,Domestic,376,22290.19,8381111.44,158792.78,0,0,1537182.76,10077086.98,INR,1,Air,21-12-2025,21-12-2025,0,Approved,Delivered,8381111.44
PO001119,21-07-2025,S0105,P0006,WH002,CT00520,Domestic,410,70745.6,29005696,330361.79,0,0,5280490.4,34616548.19,INR,1,Rail,31-07-2025,03-08-2025,3,Approved,Cancelled,29005696
PO001120,20-07-2025,S0054,P0188,WH004,CT00143,Domestic,462,2051.34,947719.08,8274.18,0,0,172078.79,1128072.05,INR,1,Road,08-08-2025,08-08-2025,0,Pending,Cancelled,947719.08
PO001121,04-04-2025,S0002,P0138,WH004,CT00504,Domestic,136,58917.82,8012823.52,46202.78,0,0,1450624.73,9509651.03,INR,1,Rail,23-04-2025,23-04-2025,0,Approved,Delivered,8012823.52
PO001122,24-02-2026,S0067,P0048,WH002,CT00429,Domestic,244,78175.63,19074853.72,173221.48,0,0,3464653.54,22712728.74,INR,1,Road,03-03-2026,03-03-2026,0,Pending,Delivered,19074853.72
PO001123,20-11-2025,S0026,P0275,WH003,CT00135,Domestic,551,40760.77,22459184.27,165878.71,0,0,4072511.34,26697574.32,INR,1,Road,12-12-2025,13-12-2025,1,Approved,Partially Delivered,22459184.27
PO001124,30-05-2025,S0097,P0087,WH004,CT00004,Domestic,431,74648.92,32173684.52,254470.58,0,0,5837067.92,38265223.02,INR,1,Road,19-06-2025,21-06-2025,2,Pending,Delivered,32173684.52
PO001125,19-08-2025,S0042,P0010,WH001,CT00012,Domestic,136,10162.3,1382072.8,18022.69,0,0,252017.19,1652112.68,INR,1,Road,10-09-2025,13-09-2025,3,Approved,Cancelled,1382072.8
PO001126,21-09-2025,S0056,P0127,WH002,CT00590,Domestic,971,78623.06,76342991.26,1309390.81,0,0,13977428.77,91629810.84,INR,1,Air,18-10-2025,19-10-2025,1,Approved,Partially Delivered,76342991.26
PO001127,05-02-2025,S0023,P0129,WH001,CT00368,Domestic,320,17823.9,5703648,113544.36,0,0,1047094.62,6864286.98,INR,1,Air,10-02-2025,10-02-2025,0,Approved,Partially Delivered,5703648
PO001128,26-02-2026,S0048,P0076,WH004,CT00524,Domestic,115,73302.47,8429784.05,92633.89,0,0,1534035.23,10056453.17,INR,1,Road,15-03-2026,16-03-2026,1,Approved,Partially Delivered,8429784.05
PO001129,04-09-2025,S0099,P0062,WH001,CT00324,Domestic,735,69027.25,50735028.75,760244.68,0,0,9269149.22,60764422.65,INR,1,Rail,18-09-2025,19-09-2025,1,Approved,Delivered,50735028.75
PO001130,09-07-2025,S0008,P0057,WH004,CT00510,Domestic,435,43525.31,18933509.85,341821.55,0,0,3469559.65,22744891.05,INR,1,Rail,16-07-2025,16-07-2025,0,Approved,Cancelled,18933509.85
PO001131,26-03-2026,S0020,P0104,WH002,CT00088,Domestic,749,25918.63,19413053.87,152615.65,0,0,3521820.51,23087490.03,INR,1,Air,25-04-2026,25-04-2026,0,Pending,Delivered,19413053.87
PO001132,28-06-2025,S0060,P0172,WH001,CT00217,Domestic,11,463.28,5096.08,38.31,0,0,924.19,6058.58,INR,1,Rail,22-07-2025,24-07-2025,2,Approved,Cancelled,5096.08
PO001133,12-04-2026,S0125,P0098,WH001,CT00044,Domestic,181,19627.46,3552570.26,61082.76,0,0,650457.54,4264110.56,INR,1,Air,11-05-2026,19-05-2026,8,Approved,Delivered,3552570.26
PO001134,26-03-2026,S0068,P0113,WH001,CT00100,Domestic,53,55608.46,2947248.38,28043.91,0,0,535552.61,3510844.9,INR,1,Road,15-04-2026,15-04-2026,0,Pending,Delivered,2947248.38
PO001135,07-02-2025,S0034,P0182,WH001,No Contract,Domestic,954,23580.57,22495863.78,198803.71,0,0,4085040.15,26779707.64,INR,1,Rail,04-03-2025,07-03-2025,3,Approved,Delivered,22495863.78
PO001136,05-05-2025,S0086,P0261,WH002,CT00481,Domestic,412,7354.86,3030202.32,48522.89,0,0,554170.54,3632895.75,INR,1,Rail,31-05-2025,01-06-2025,1,Approved,Partially Delivered,3030202.32
PO001137,22-03-2025,S0105,P0276,WH002,CT00520,Domestic,19,73588.79,1398187.01,11148.56,0,0,253680.4,1663015.97,INR,1,Road,25-03-2025,25-03-2025,0,Approved,Partially Delivered,1398187.01
PO001138,18-04-2026,S0080,P0298,WH003,CT00125,Domestic,359,15701.34,5636781.06,63608.08,0,0,1026070.05,6726459.19,INR,1,Air,15-05-2026,17-05-2026,2,Approved,Delivered,5636781.06
PO001139,20-03-2026,S0094,P0002,WH001,CT00164,Domestic,477,81298.26,38779270.02,614160.55,0,0,7090817.5,46484248.07,INR,1,Road,24-04-2026,25-04-2026,1,Approved,Partially Delivered,38779270.02
PO001140,11-07-2025,S0088,P0151,WH003,CT00480,Domestic,953,7140.54,6804934.62,131500.31,0,0,1248558.29,8184993.22,INR,1,Rail,07-08-2025,08-08-2025,1,Approved,Partially Delivered,6804934.62
PO001141,15-05-2026,S0105,P0250,WH003,CT00520,Domestic,701,60520.18,42424646.18,685161.16,0,0,7759765.32,50869572.66,INR,1,Rail,22-05-2026,22-05-2026,0,Pending,Partially Delivered,42424646.18
PO001142,12-01-2026,S0044,P0200,WH003,CT00513,Domestic,575,77860.72,44769914,850234.09,0,0,8211626.66,53831774.75,INR,1,Road,02-02-2026,03-02-2026,1,Approved,Cancelled,44769914
PO001143,22-12-2025,S0046,P0236,WH004,CT00069,Domestic,953,76323.79,72736571.87,935141,0,0,13260908.32,86932621.19,INR,1,Air,16-01-2026,16-01-2026,0,Approved,Delivered,72736571.87
PO001144,26-11-2025,S0101,P0192,WH001,CT00206,Domestic,160,46123.52,7379763.2,95379.04,0,0,1345525.6,8820667.84,INR,1,Road,11-12-2025,16-12-2025,5,Pending,Cancelled,7379763.2
PO001145,03-05-2026,S0083,P0296,WH003,CT00515,Domestic,703,36594.06,25725624.18,445825.37,0,0,4710860.92,30882310.47,INR,1,Rail,20-05-2026,21-05-2026,1,Pending,Delivered,25725624.18
PO001146,11-11-2025,S0094,P0119,WH002,CT00498,Domestic,319,2362.41,753608.79,11906.09,0,0,137792.68,903307.56,INR,1,Air,16-12-2025,17-12-2025,1,Approved,Delivered,753608.79
PO001147,24-09-2025,S0023,P0266,WH001,CT00325,Domestic,496,83833.56,41581445.76,592008.19,0,0,7591221.71,49764675.66,INR,1,Rail,27-09-2025,02-10-2025,5,Pending,Delivered,41581445.76
PO001148,15-01-2026,S0119,P0287,WH001,CT00530,Domestic,544,80813.97,43962799.68,637590.03,0,0,8028070.15,52628459.86,INR,1,Road,17-01-2026,17-01-2026,0,Approved,Partially Delivered,43962799.68
PO001149,02-05-2025,S0041,P0296,WH001,CT00258,Domestic,632,42803.33,27051704.56,358948.66,0,0,4933917.58,32344570.8,INR,1,Air,15-05-2025,17-05-2025,2,Approved,Delivered,27051704.56
PO001150,16-12-2025,S0043,P0063,WH003,No Contract,Domestic,830,29544.44,24521885.2,163949.58,0,0,4443450.26,29129285.04,INR,1,Road,03-01-2026,05-01-2026,2,Pending,Delivered,24521885.2
PO001151,16-02-2026,S0026,P0072,WH003,CT00140,Domestic,578,6814.92,3939023.76,46980.43,0,0,717480.75,4703484.94,INR,1,Road,08-03-2026,08-03-2026,0,Approved,Delivered,3939023.76
PO001152,05-06-2026,S0014,P0182,WH003,CT00427,Domestic,364,22307.94,8120090.16,87823.87,0,0,1477424.53,9685338.56,INR,1,Road,21-06-2026,24-06-2026,3,Approved,Partially Delivered,8120090.16
PO001153,14-07-2025,S0075,P0187,WH002,CT00163,Domestic,683,37224.87,25424586.21,222773.83,0,0,4616524.81,30263884.85,INR,1,Road,04-08-2025,12-08-2025,8,Approved,Delivered,25424586.21
PO001154,07-01-2026,S0066,P0214,WH003,CT00492,Domestic,706,23968.11,16921485.66,286754.19,0,0,3097483.17,20305723.02,INR,1,Road,06-02-2026,08-02-2026,2,Approved,Partially Delivered,16921485.66
PO001155,08-03-2026,S0089,P0016,WH001,CT00537,Domestic,879,85177.37,74870908.23,1204257.56,0,0,13693529.84,89768695.63,INR,1,Air,03-04-2026,03-04-2026,0,Pending,Partially Delivered,74870908.23
PO001156,22-01-2025,S0080,P0168,WH001,CT00034,Domestic,49,82458.32,4040457.68,62617.36,0,0,738553.51,4841628.55,INR,1,Road,11-02-2025,11-02-2025,0,Approved,Delivered,4040457.68
PO001157,05-01-2025,S0021,P0189,WH003,CT00214,Domestic,486,49776.77,24191510.22,353520.8,0,0,4418105.58,28963136.6,INR,1,Road,20-01-2025,20-01-2025,0,Approved,Cancelled,24191510.22
PO001158,28-08-2025,S0054,P0165,WH003,CT00143,Domestic,534,49917.56,26655977.04,304506.25,0,0,4852886.99,31813370.28,INR,1,Road,19-09-2025,19-09-2025,0,Approved,Delivered,26655977.04
PO001159,20-03-2025,S0087,P0124,WH003,CT00081,Domestic,111,68322.21,7583765.31,102397.29,0,0,1383509.27,9069671.87,INR,1,Air,06-04-2025,06-04-2025,0,Approved,Partially Delivered,7583765.31
PO001160,08-02-2026,S0073,P0043,WH002,CT00027,Domestic,419,21729.04,9104467.76,155409.17,0,0,1666777.85,10926654.78,INR,1,Road,12-02-2026,12-02-2026,0,Approved,Partially Delivered,9104467.76
PO001161,04-06-2026,S0113,P0050,WH003,No Contract,Domestic,880,37971.82,33415201.6,226109.1,0,0,6055435.93,39696746.63,INR,1,Road,12-06-2026,12-06-2026,0,Approved,Delivered,33415201.6
PO001162,01-08-2025,S0087,P0155,WH001,CT00081,Domestic,165,50544.57,8339854.05,166511.23,0,0,1531145.75,10037511.03,INR,1,Road,19-08-2025,19-08-2025,0,Approved,Cancelled,8339854.05
PO001163,18-05-2025,S0117,P0085,WH004,No Contract,Domestic,857,63707.64,54597447.48,439096.21,0,0,9906577.86,64943121.55,INR,1,Rail,09-06-2025,09-06-2025,0,Approved,Partially Delivered,54597447.48
PO001164,09-06-2025,S0031,P0241,WH001,CT00294,Domestic,352,25814.17,9086587.84,173269.74,0,0,1666774.36,10926631.94,INR,1,Road,02-07-2025,02-07-2025,0,Pending,Delivered,9086587.84
PO001165,25-04-2026,S0045,P0296,WH004,CT00282,Domestic,740,41889.87,30998503.8,535389.61,0,0,5676100.81,37209994.22,INR,1,Rail,06-05-2026,11-05-2026,5,Pending,Delivered,30998503.8
PO001166,09-06-2025,S0121,P0105,WH004,CT00095,Domestic,70,11124.87,778740.9,14087.73,0,0,142709.15,935537.78,INR,1,Rail,01-07-2025,02-07-2025,1,Pending,Partially Delivered,778740.9
PO001167,25-07-2026,S0093,P0257,WH004,CT00117,Domestic,52,60773.54,3160224.08,37237.72,0,0,575543.12,3773004.92,INR,1,Air,03-08-2026,03-08-2026,0,Pending,Delivered,3160224.08
PO001168,11-01-2026,S0083,P0240,WH003,CT00515,Domestic,836,83128.33,69495283.88,1316385.33,0,0,12746100.46,83557769.67,INR,1,Air,03-02-2026,05-02-2026,2,Approved,Partially Delivered,69495283.88
PO001169,21-07-2025,S0049,P0135,WH004,No Contract,Domestic,808,63050.01,50944408.08,281073.79,0,0,9220586.74,60446068.61,INR,1,Rail,28-07-2025,28-07-2025,0,Approved,Partially Delivered,50944408.08
PO001170,23-01-2026,S0102,P0255,WH003,CT00154,Domestic,573,45142.39,25866589.47,331711.08,0,0,4715694.1,30913994.65,INR,1,Road,26-02-2026,27-02-2026,1,Approved,Delivered,25866589.47
PO001171,31-03-2025,S0114,P0246,WH004,No Contract,Domestic,322,73881.33,23789788.26,297261.98,0,0,4335669.04,28422719.28,INR,1,Air,28-04-2025,29-04-2025,1,Approved,Partially Delivered,23789788.26
PO001172,25-11-2025,S0058,P0141,WH001,CT00021,Domestic,961,24761.81,23796099.41,272873.23,0,0,4332415.08,28401387.72,INR,1,Rail,30-12-2025,30-12-2025,0,Approved,Partially Delivered,23796099.41
PO001173,07-05-2026,S0028,P0156,WH003,CT00422,Domestic,911,65551.41,59717334.51,771709.88,0,0,10888027.99,71377072.38,INR,1,Road,15-05-2026,27-05-2026,12,Approved,Partially Delivered,59717334.51
PO001174,31-12-2025,S0066,P0270,WH002,CT00576,Domestic,807,66536.78,53695181.46,907102.19,0,0,9828411.06,64430694.71,INR,1,Air,26-01-2026,31-01-2026,5,Approved,Delivered,53695181.46
PO001175,11-01-2025,S0056,P0066,WH003,CT00590,Domestic,242,48487.11,11733880.62,183223.55,0,0,2145078.75,14062182.92,INR,1,Road,08-02-2025,09-02-2025,1,Pending,Delivered,11733880.62
PO001176,04-11-2025,S0080,P0030,WH002,CT00034,Domestic,283,88684.31,25097659.73,349624.87,0,0,4580511.23,30027795.83,INR,1,Road,24-11-2025,26-11-2025,2,Pending,Delivered,25097659.73
PO001177,08-02-2025,S0012,P0053,WH004,CT00445,Domestic,860,34509.65,29678299,391543.98,0,0,5412571.74,35482414.72,INR,1,Rail,05-03-2025,05-03-2025,0,Pending,Delivered,29678299
PO001178,13-09-2025,S0034,P0145,WH004,No Contract,Domestic,769,64846.54,49866989.26,910710.83,0,0,9139986.02,59917686.11,INR,1,Air,14-10-2025,14-10-2025,0,Approved,Cancelled,49866989.26
PO001179,30-03-2025,S0069,P0277,WH003,CT00502,Domestic,134,80078.28,10730489.52,190225.54,0,0,1965728.71,12886443.77,INR,1,Air,18-04-2025,19-04-2025,1,Pending,Delivered,10730489.52
PO001180,13-07-2026,S0055,P0265,WH001,CT00578,Domestic,902,27917.19,25181305.38,208472.03,0,0,4570159.93,29959937.34,INR,1,Road,07-08-2026,08-08-2026,1,Pending,Partially Delivered,25181305.38
PO001181,06-03-2025,S0007,P0285,WH004,CT00103,Domestic,854,69189.83,59088114.82,1014847.55,0,0,10818533.23,70921495.6,INR,1,Road,27-03-2025,27-03-2025,0,Approved,Cancelled,59088114.82
PO001182,09-08-2025,S0046,P0245,WH002,CT00069,Domestic,551,50424.78,27784053.78,455904.63,0,0,5083192.51,33323150.92,INR,1,Rail,10-09-2025,18-09-2025,8,Approved,Partially Delivered,27784053.78
PO001183,27-01-2026,S0023,P0269,WH001,CT00325,Domestic,125,86886.05,10860756.25,213892.97,0,0,1993436.86,13068086.08,INR,1,Rail,01-02-2026,01-02-2026,0,Pending,Delivered,10860756.25
PO001184,19-08-2025,S0097,P0080,WH003,CT00004,Domestic,93,36614.41,3405140.13,60993.96,0,0,623904.14,4090038.23,INR,1,Air,01-09-2025,02-09-2025,1,Pending,Delivered,3405140.13
PO001185,27-05-2025,S0066,P0076,WH001,CT00492,Domestic,963,73843.53,71111319.39,506130.46,0,0,12891140.97,84508590.82,INR,1,Rail,19-06-2025,19-06-2025,0,Pending,Partially Delivered,71111319.39
PO001186,22-02-2026,S0009,P0132,WH001,CT00017,Domestic,605,25641.16,15512901.8,199177.71,0,0,2828174.31,18540253.82,INR,1,Rail,08-03-2026,08-03-2026,0,Approved,Cancelled,15512901.8
PO001187,24-08-2025,S0062,P0081,WH001,No Contract,Domestic,510,29427.23,15007887.3,284958.87,0,0,2752712.31,18045558.48,INR,1,Air,04-09-2025,05-09-2025,1,Approved,Delivered,15007887.3
PO001188,12-01-2025,S0029,P0078,WH004,CT00410,Domestic,89,44577.85,3967428.65,62439.34,0,0,725376.24,4755244.23,INR,1,Air,17-02-2025,20-02-2025,3,Approved,Cancelled,3967428.65
PO001189,28-06-2025,S0013,P0145,WH002,CT00127,Domestic,347,63628.59,22079120.73,353307.7,0,0,4037837.12,26470265.55,INR,1,Air,28-07-2025,29-07-2025,1,Approved,Delivered,22079120.73
PO001190,26-07-2025,S0122,P0014,WH003,CT00261,Domestic,334,21753.69,7265732.46,135151.8,0,0,1332159.17,8733043.43,INR,1,Rail,30-07-2025,01-08-2025,2,Approved,Delivered,7265732.46
PO001191,13-03-2026,S0067,P0142,WH003,CT00595,Domestic,630,53997.33,34018317.9,217125.73,0,0,6162379.85,40397823.48,INR,1,Air,22-03-2026,24-03-2026,2,Approved,Delivered,34018317.9
PO001192,24-04-2026,S0013,P0264,WH002,CT00127,Domestic,551,13086.13,7210457.63,51343.94,0,0,1307124.28,8568925.85,INR,1,Road,21-05-2026,22-05-2026,1,Approved,Delivered,7210457.63
PO001193,29-03-2026,S0052,P0018,WH003,CT00350,Domestic,677,31841.58,21556749.66,217518.03,0,0,3919368.18,25693635.87,INR,1,Rail,22-04-2026,22-04-2026,0,Approved,Delivered,21556749.66
PO001194,03-01-2025,S0049,P0223,WH002,No Contract,Domestic,488,2397.23,1169848.24,21406.05,0,0,214425.77,1405680.06,INR,1,Road,11-01-2025,11-01-2025,0,Approved,Delivered,1169848.24
PO001195,15-01-2025,S0045,P0198,WH004,CT00282,Domestic,887,72167.48,64012554.76,578724.12,0,0,11626430.2,76217709.08,INR,1,Rail,30-01-2025,02-02-2025,3,Approved,Partially Delivered,64012554.76
PO001196,03-04-2026,S0022,P0298,WH003,CT00561,Domestic,915,13875.44,12696027.6,69028.71,0,0,2297710.14,15062766.45,INR,1,Road,12-04-2026,12-04-2026,0,Approved,Delivered,12696027.6
PO001197,13-04-2026,S0057,P0001,WH003,CT00597,Domestic,400,48164.27,19265708,208041.26,0,0,3505274.87,22979024.13,INR,1,Road,02-05-2026,05-05-2026,3,Pending,Delivered,19265708
PO001198,05-10-2025,S0075,P0083,WH001,CT00163,Domestic,396,50896.49,20155010.04,194957.82,0,0,3662994.21,24012962.07,INR,1,Air,28-10-2025,28-10-2025,0,Approved,Partially Delivered,20155010.04
PO001199,22-08-2025,S0123,P0132,WH002,CT00162,Domestic,459,25549.76,11727339.84,201908.98,0,0,2147264.79,14076513.61,INR,1,Rail,26-09-2025,26-09-2025,0,Approved,Delivered,11727339.84
PO001200,31-07-2026,S0066,P0151,WH002,CT00576,Domestic,862,6595.27,5685122.74,55643.62,0,0,1033337.94,6774104.3,INR,1,Air,22-08-2026,23-08-2026,1,Approved,Cancelled,5685122.74
PO001201,27-12-2025,S0109,P0227,WH001,CT00555,Domestic,904,28044.96,25352643.84,325181.24,0,0,4622008.51,30299833.59,INR,1,Road,16-01-2026,16-01-2026,0,Pending,Delivered,25352643.84
PO001202,22-05-2026,S0111,P0162,WH001,CT00019,Domestic,64,59852.8,3830579.2,71597.64,0,0,702391.83,4604568.67,INR,1,Road,09-06-2026,10-06-2026,1,Approved,Partially Delivered,3830579.2
PO001203,26-07-2026,S0060,P0015,WH002,CT00158,Domestic,173,74533.31,12894262.63,221850.28,0,0,2360900.32,15477013.23,INR,1,Rail,13-08-2026,13-08-2026,0,Pending,Delivered,12894262.63
PO001204,16-12-2025,S0074,P0076,WH003,CT00128,Domestic,542,73099.22,39619777.24,510209.66,0,0,7223397.64,47353384.54,INR,1,Rail,29-12-2025,29-12-2025,0,Approved,Cancelled,39619777.24
PO001205,08-09-2025,S0091,P0197,WH004,CT00200,Domestic,293,22883.8,6704953.4,107179.83,0,0,1226183.98,8038317.21,INR,1,Air,03-10-2025,05-10-2025,2,Approved,Delivered,6704953.4
PO001206,18-11-2025,S0045,P0002,WH003,CT00282,Domestic,590,76663.87,45231683.3,497505.22,0,0,8231253.93,53960442.45,INR,1,Rail,30-11-2025,30-11-2025,0,Approved,Delivered,45231683.3
PO001207,22-12-2025,S0108,P0145,WH002,CT00108,Domestic,993,64877.34,64423198.62,615156.83,0,0,11706903.98,76745259.43,INR,1,Road,17-01-2026,17-01-2026,0,Approved,Cancelled,64423198.62
PO001208,19-07-2025,S0054,P0268,WH004,CT00143,Domestic,635,24058.91,15277407.85,193531.59,0,0,2784769.1,18255708.54,INR,1,Rail,08-08-2025,08-08-2025,0,Approved,Partially Delivered,15277407.85
PO001209,26-01-2025,S0046,P0297,WH003,CT00069,Domestic,522,25237.33,13173886.26,144347.76,0,0,2397282.12,15715516.14,INR,1,Road,20-02-2025,28-02-2025,8,Approved,Partially Delivered,13173886.26
PO001210,14-01-2025,S0052,P0192,WH003,CT00350,Domestic,492,44587.06,21936833.52,398223.5,0,0,4020310.26,26355367.28,INR,1,Rail,15-02-2025,17-02-2025,2,Approved,Delivered,21936833.52
PO001211,21-11-2025,S0078,P0165,WH001,CT00085,Domestic,228,49628.95,11315400.6,69789,0,0,2049334.13,13434523.73,INR,1,Rail,17-12-2025,17-12-2025,0,Pending,Partially Delivered,11315400.6
PO001212,31-01-2025,S0084,P0192,WH001,CT00450,Domestic,139,42111.69,5853524.91,88322.12,0,0,1069532.47,7011379.5,INR,1,Road,01-03-2025,03-03-2025,2,Pending,Delivered,5853524.91
PO001213,12-02-2026,S0070,P0097,WH004,CT00234,Domestic,112,69554.96,7790155.52,50519.71,0,0,1411321.54,9251996.77,INR,1,Road,20-03-2026,20-03-2026,0,Approved,Cancelled,7790155.52
PO001214,24-09-2025,S0089,P0284,WH003,CT00177,Domestic,468,32510.37,15214853.16,293458.44,0,0,2791496.09,18299807.69,INR,1,Road,20-10-2025,25-10-2025,5,Approved,Delivered,15214853.16
PO001215,24-11-2025,S0067,P0208,WH003,CT00429,Domestic,830,33705.79,27975805.7,509627.79,0,0,5127378.03,33612811.52,INR,1,Road,04-12-2025,09-12-2025,5,Approved,Cancelled,27975805.7
PO001216,06-06-2026,S0019,P0258,WH004,CT00551,Domestic,396,27113.44,10736922.24,179583.75,0,0,1964971.08,12881477.07,INR,1,Air,12-07-2026,14-07-2026,2,Pending,Delivered,10736922.24
PO001217,15-07-2025,S0072,P0095,WH001,CT00187,Domestic,495,26220.36,12979078.2,158540.65,0,0,2364771.39,15502390.24,INR,1,Road,09-08-2025,09-08-2025,0,Pending,Delivered,12979078.2
PO001218,09-07-2026,S0004,P0260,WH003,CT00152,Domestic,162,30927.9,5010319.8,63427.4,0,0,913274.5,5987021.7,INR,1,Air,21-07-2026,21-07-2026,0,Approved,Delivered,5010319.8
PO001219,23-11-2025,S0111,P0213,WH004,CT00150,Domestic,313,60231.73,18852531.49,166405.48,0,0,3423408.65,22442345.62,INR,1,Road,07-12-2025,07-12-2025,0,Approved,Cancelled,18852531.49
PO001220,20-11-2025,S0026,P0221,WH002,CT00135,Domestic,127,48847.83,6203674.41,51639.85,0,0,1125956.57,7381270.83,INR,1,Road,15-12-2025,18-12-2025,3,Approved,Delivered,6203674.41
PO001221,02-09-2025,S0011,P0053,WH003,CT00403,Domestic,746,33361.2,24887455.2,158161.7,0,0,4508211.04,29553827.94,INR,1,Road,06-10-2025,07-10-2025,1,Approved,Cancelled,24887455.2
PO001222,17-12-2025,S0092,P0059,WH002,CT00183,Domestic,918,57668.69,52939857.42,320051.26,0,0,9586783.56,62846692.24,INR,1,Rail,30-12-2025,30-12-2025,0,Approved,Partially Delivered,52939857.42
PO001223,15-11-2025,S0046,P0014,WH004,CT00069,Domestic,824,23214.32,19128599.68,284727.19,0,0,3494398.84,22907725.71,INR,1,Air,17-12-2025,17-12-2025,0,Approved,Delivered,19128599.68
PO001224,06-08-2025,S0114,P0039,WH001,No Contract,Domestic,655,16691.94,10933220.7,114047.04,0,0,1988508.19,13035775.93,INR,1,Rail,25-08-2025,25-08-2025,0,Approved,Delivered,10933220.7
PO001225,14-09-2025,S0015,P0024,WH002,CT00076,Domestic,990,27278.23,27005447.7,404113.79,0,0,4933721.07,32343282.56,INR,1,Air,23-09-2025,23-09-2025,0,Approved,Delivered,27005447.7
PO001226,06-10-2025,S0104,P0022,WH002,CT00102,Domestic,27,59515.25,1606911.75,14356.21,0,0,291828.23,1913096.19,INR,1,Air,31-10-2025,31-10-2025,0,Approved,Partially Delivered,1606911.75
PO001227,03-07-2025,S0106,P0006,WH003,CT00075,Domestic,952,65158.74,62031120.48,756996.27,0,0,11301861.01,74089977.76,INR,1,Rail,19-07-2025,19-07-2025,0,Approved,Delivered,62031120.48
