Invoice_ID,PO_ID,Supplier_ID,Invoice_Date,Receipt_Date,Due_Date,Invoice_Amount_INR,Currency,Exchange_Rate_to_INR,Payment_Status,Paid_Date,Matching_Status,Invoice_Approval_Status
INV001404,PO001404,S0103,2026-04-14,2026-05-13,2026-08-11,26615739.72,INR,1.0,Overdue,,Three-Way Match,Pending
INV001405,PO001405,S0039,2026-01-17,2026-02-05,2026-04-06,10587771.63,INR,1.0,Paid,2026-03-28,Three-Way Match,Approved
INV001406,PO001406,S0094,2025-01-07,2025-02-13,2025-03-30,47447885.94,INR,1.0,Overdue,,Three-Way Match,Approved
INV001407,PO001407,S0113,2025-02-10,2025-02-15,2025-05-16,77749136.35,INR,1.0,Paid,2025-05-15,Three-Way Match,Approved
INV001408,PO001408,S0076,2025-05-10,2025-06-04,2025-07-19,26743938.49,INR,1.0,Paid,2025-07-09,Three-Way Match,Pending
INV001409,PO001409,S0028,2025-03-11,2025-03-27,2025-06-25,61492291.57,INR,1.0,Paid,2025-06-23,Manual Review,Pending
INV001410,PO001410,S0093,2026-04-29,2026-05-08,2026-07-07,76296424.39,INR,1.0,Pending,,Three-Way Match,Approved
INV001411,PO001411,S0017,2026-07-29,2026-08-27,2026-09-26,30515457.53,INR,1.0,Paid,2026-09-23,Three-Way Match,Approved
INV001412,PO001412,S0053,2025-07-23,2025-08-09,2025-09-23,5765657.28,INR,1.0,Paid,2025-09-14,Three-Way Match,Approved
INV001413,PO001413,S0039,2026-02-01,2026-02-28,2026-03-30,55113181.42,INR,1.0,Pending,,Manual Review,Approved
INV001414,PO001414,S0057,2026-04-25,2026-05-19,2026-06-18,38827458.81,INR,1.0,Paid,2026-06-13,Three-Way Match,Pending
INV001415,PO001415,S0094,2026-04-01,2026-05-01,2026-05-31,27476366.13,INR,1.0,Overdue,,Three-Way Match,Pending
INV001416,PO001416,S0114,2025-06-15,2025-07-12,2025-08-26,50762276.03,INR,1.0,Paid,2025-08-22,Three-Way Match,Approved
INV001417,PO001417,S0062,2026-04-01,2026-04-05,2026-05-20,6860893.02,INR,1.0,Paid,2026-05-14,Manual Review,Approved
INV001418,PO001418,S0059,2025-10-26,2025-11-26,2026-01-25,3153715.15,INR,1.0,Paid,2026-01-18,Manual Review,Approved
INV001419,PO001419,S0074,2026-04-01,2026-04-17,2026-05-17,59748173.77,INR,1.0,Overdue,,Three-Way Match,Pending
INV001420,PO001420,S0124,2025-08-06,2025-09-03,2025-10-18,44452726.53,INR,1.0,Paid,2025-10-13,Three-Way Match,Approved
INV001421,PO001421,S0081,2026-02-09,2026-02-24,2026-04-10,3394650.54,INR,1.0,Paid,2026-03-31,Three-Way Match,Pending
INV001422,PO001422,S0106,2025-12-21,2026-01-04,2026-04-04,21669868.44,INR,1.0,Pending,,Three-Way Match,Approved
INV001423,PO001423,S0092,2025-01-28,2025-02-11,2025-03-13,90465098.72,INR,1.0,Paid,2025-03-03,Manual Review,Pending
INV001424,PO001424,S0011,2025-08-03,2025-09-04,2025-10-19,56963369.97,INR,1.0,Pending,,Manual Review,Approved
INV001425,PO001425,S0067,2025-03-14,2025-03-19,2025-05-03,1378306.29,INR,1.0,Overdue,,Three-Way Match,Approved
INV001426,PO001426,S0037,2025-02-27,2025-03-30,2025-05-14,1272411.43,INR,1.0,Paid,2025-05-08,Three-Way Match,Approved
INV001427,PO001427,S0115,2025-01-23,2025-02-16,2025-03-18,26463696.22,INR,1.0,Paid,2025-03-18,Manual Review,Pending
INV001428,PO001428,S0001,2026-08-03,2026-08-20,2026-09-19,50687524.93,INR,1.0,Overdue,,Three-Way Match,Pending
INV001429,PO001429,S0040,2025-12-13,2025-12-28,2026-03-28,36995063.95,INR,1.0,Paid,2026-03-23,Three-Way Match,Pending
INV001430,PO001430,S0005,2026-04-09,2026-04-20,2026-06-19,16303091.01,INR,1.0,Paid,2026-06-18,Three-Way Match,Pending
INV001431,PO001431,S0019,2025-10-28,2025-11-24,2026-01-23,20784284.24,INR,1.0,Paid,2026-01-17,Manual Review,Pending
INV001432,PO001432,S0070,2026-07-07,2026-08-04,2026-09-03,24441775.99,INR,1.0,Paid,2026-09-02,Three-Way Match,Pending
INV001433,PO001433,S0110,2025-08-22,2025-09-03,2025-11-02,62946811.55,INR,1.0,Partially Paid,,Three-Way Match,Approved
INV001434,PO001434,S0011,2025-04-19,2025-05-21,2025-06-20,40216302.02,INR,1.0,Paid,2025-06-11,Three-Way Match,Pending
INV001435,PO001435,S0104,2025-02-14,2025-03-11,2025-06-09,24992280.17,INR,1.0,Paid,2025-05-30,Manual Review,Pending
INV001436,PO001436,S0065,2025-11-09,2025-11-21,2025-12-21,6497781.63,INR,1.0,Paid,2025-12-21,Three-Way Match,Approved
INV001437,PO001437,S0093,2025-10-11,2025-10-31,2025-11-30,7904908.95,INR,1.0,Overdue,,Three-Way Match,Approved
INV001438,PO001438,S0035,2026-06-12,2026-06-22,2026-08-06,28359102.12,INR,1.0,Pending,,Three-Way Match,Approved
INV001439,PO001439,S0125,2025-05-03,2025-06-03,2025-09-01,60770016.25,INR,1.0,Overdue,,Manual Review,Pending
INV001440,PO001440,S0054,2026-03-10,2026-04-06,2026-05-06,23375008.41,INR,1.0,Paid,2026-04-29,Manual Review,Approved
INV001441,PO001441,S0004,2025-10-29,2025-11-13,2025-12-13,5711610.52,INR,1.0,Pending,,Manual Review,Pending
INV001442,PO001442,S0116,2025-11-10,2025-12-16,2026-02-14,24350716.26,INR,1.0,Partially Paid,,Manual Review,Approved
INV001443,PO001443,S0035,2025-10-15,2025-10-31,2025-11-30,259682.31,INR,1.0,Overdue,,Manual Review,Pending
INV001444,PO001444,S0117,2026-03-25,2026-04-22,2026-06-06,20925286.22,INR,1.0,Paid,2026-06-01,Three-Way Match,Approved
INV001445,PO001445,S0086,2025-08-02,2025-08-29,2025-10-13,24074795.92,INR,1.0,Paid,2025-10-10,Three-Way Match,Pending
INV001446,PO001446,S0028,2026-01-01,2026-01-11,2026-04-11,23793322.9,INR,1.0,Partially Paid,,Three-Way Match,Approved
INV001447,PO001447,S0072,2025-07-04,2025-08-01,2025-09-15,23122198.36,INR,1.0,Partially Paid,,Three-Way Match,Approved
INV001448,PO001448,S0076,2026-06-22,2026-07-27,2026-09-10,19471633.64,INR,1.0,Overdue,,Manual Review,Approved
INV001449,PO001449,S0062,2026-07-09,2026-07-16,2026-10-14,13307766.5,INR,1.0,Paid,2026-10-11,Three-Way Match,Pending
INV001450,PO001450,S0114,2025-02-15,2025-03-08,2025-04-07,5441582.24,INR,1.0,Paid,2025-04-05,Manual Review,Approved
INV001451,PO001451,S0062,2025-05-22,2025-06-01,2025-07-16,8368117.79,INR,1.0,Paid,2025-07-11,Three-Way Match,Approved
INV001452,PO001452,S0066,2025-08-27,2025-09-22,2025-10-22,9686239.11,INR,1.0,Paid,2025-10-15,Three-Way Match,Approved
INV001453,PO001453,S0065,2025-10-07,2025-10-10,2026-01-08,71706189.94,INR,1.0,Paid,2025-12-30,Three-Way Match,Approved
INV001454,PO001454,S0107,2025-08-09,2025-09-06,2025-11-05,50151729.77,INR,1.0,Paid,2025-10-27,Three-Way Match,Approved
INV001455,PO001455,S0094,2025-08-26,2025-10-01,2025-10-31,9932988.28,INR,1.0,Pending,,Three-Way Match,Approved
INV001456,PO001456,S0067,2025-07-11,2025-07-20,2025-08-19,28892994.67,INR,1.0,Paid,2025-08-10,Manual Review,Pending
INV001457,PO001457,S0055,2025-11-13,2025-11-30,2026-01-29,30924214.84,INR,1.0,Paid,2026-01-28,Three-Way Match,Pending
INV001458,PO001458,S0018,2025-09-27,2025-10-09,2025-12-08,33499925.97,INR,1.0,Paid,2025-11-30,Three-Way Match,Approved
INV001459,PO001459,S0002,2025-03-08,2025-03-23,2025-04-22,5310467.04,INR,1.0,Pending,,Three-Way Match,Approved
INV001460,PO001460,S0024,2025-10-19,2025-11-13,2026-02-11,8908505.66,INR,1.0,Paid,2026-02-11,Three-Way Match,Approved
INV001461,PO001461,S0089,2026-04-15,2026-05-08,2026-08-06,47748388.0,INR,1.0,Pending,,Three-Way Match,Approved
INV001462,PO001462,S0089,2026-02-14,2026-03-06,2026-04-20,60959881.66,INR,1.0,Pending,,Three-Way Match,Approved
INV001463,PO001463,S0044,2025-11-21,2025-12-15,2026-03-15,11764207.3,INR,1.0,Pending,,Manual Review,Pending
INV001464,PO001464,S0004,2026-05-11,2026-06-04,2026-08-03,13961514.24,INR,1.0,Paid,2026-07-25,Manual Review,Approved
INV001465,PO001465,S0116,2026-01-01,2026-01-28,2026-02-27,18018025.54,INR,1.0,Paid,2026-02-20,Three-Way Match,Approved
INV001466,PO001466,S0036,2025-06-23,2025-07-11,2025-08-25,1519464.87,INR,1.0,Pending,,Three-Way Match,Approved
INV001467,PO001467,S0015,2025-01-25,2025-02-03,2025-05-04,14179919.43,INR,1.0,Partially Paid,,Three-Way Match,Approved
INV001468,PO001468,S0116,2026-03-28,2026-05-03,2026-08-01,22903509.87,INR,1.0,Pending,,Three-Way Match,Approved
INV001469,PO001469,S0117,2025-06-13,2025-07-10,2025-10-08,32084390.1,INR,1.0,Paid,2025-09-29,Three-Way Match,Pending
INV001470,PO001470,S0056,2025-07-15,2025-08-21,2025-11-19,17562959.33,INR,1.0,Paid,2025-11-17,Three-Way Match,Approved
INV001471,PO001471,S0047,2026-01-22,2026-02-26,2026-05-27,20235106.54,INR,1.0,Paid,2026-05-25,Three-Way Match,Approved
INV001472,PO001472,S0005,2025-03-07,2025-03-14,2025-05-13,45780005.13,INR,1.0,Paid,2025-05-09,Three-Way Match,Pending
INV001473,PO001473,S0125,2025-01-15,2025-02-11,2025-04-12,3901219.39,INR,1.0,Pending,,Three-Way Match,Pending
INV001474,PO001474,S0115,2026-01-14,2026-02-08,2026-05-09,58766725.4,INR,1.0,Pending,,Manual Review,Pending
INV001475,PO001475,S0082,2025-01-15,2025-01-27,2025-04-27,14238920.29,INR,1.0,Pending,,Manual Review,Approved
INV001476,PO001476,S0036,2025-10-17,2025-11-04,2026-01-03,61937309.14,INR,1.0,Paid,2026-01-03,Three-Way Match,Pending
INV001477,PO001477,S0090,2026-04-29,2026-05-14,2026-08-12,31774817.07,INR,1.0,Paid,2026-08-06,Manual Review,Approved
INV001478,PO001478,S0112,2025-02-03,2025-03-04,2025-04-18,93997968.57,INR,1.0,Paid,2025-04-14,Three-Way Match,Approved
INV001479,PO001479,S0109,2026-02-15,2026-03-11,2026-05-10,4236352.48,INR,1.0,Paid,2026-05-05,Manual Review,Pending
INV001480,PO001480,S0048,2025-01-14,2025-02-02,2025-03-19,40322339.08,INR,1.0,Paid,2025-03-16,Three-Way Match,Approved
INV001481,PO001481,S0019,2026-05-01,2026-05-29,2026-08-27,60442850.81,INR,1.0,Overdue,,Manual Review,Approved
INV001482,PO001482,S0027,2025-11-05,2025-11-18,2026-01-17,63721260.49,INR,1.0,Paid,2026-01-08,Three-Way Match,Approved
INV001483,PO001483,S0087,2025-10-16,2025-11-06,2025-12-21,13844668.49,INR,1.0,Paid,2025-12-21,Manual Review,Approved
INV001484,PO001484,S0083,2026-03-20,2026-04-12,2026-07-11,50033796.53,INR,1.0,Paid,2026-07-03,Three-Way Match,Approved
INV001485,PO001485,S0008,2025-08-03,2025-08-18,2025-10-17,642276.99,INR,1.0,Paid,2025-10-08,Three-Way Match,Approved
INV001486,PO001486,S0078,2026-05-04,2026-06-04,2026-07-04,82100676.75,INR,1.0,Paid,2026-07-04,Manual Review,Pending
INV001487,PO001487,S0028,2026-02-24,2026-03-09,2026-04-08,56310364.29,INR,1.0,Paid,2026-04-04,Three-Way Match,Approved
INV001488,PO001488,S0096,2025-12-11,2026-01-18,2026-04-18,44737683.99,INR,1.0,Paid,2026-04-08,Three-Way Match,Approved
INV001489,PO001489,S0052,2026-01-26,2026-02-23,2026-03-25,5015096.89,INR,1.0,Pending,,Three-Way Match,Approved
INV001490,PO001490,S0051,2025-09-26,2025-10-12,2025-11-26,68710445.9,INR,1.0,Paid,2025-11-26,Three-Way Match,Approved
INV001491,PO001491,S0098,2026-05-22,2026-06-04,2026-07-19,13094745.21,INR,1.0,Paid,2026-07-09,Manual Review,Pending
INV001492,PO001492,S0067,2026-03-12,2026-03-25,2026-04-24,8929335.45,INR,1.0,Overdue,,Three-Way Match,Pending
INV001493,PO001493,S0053,2025-06-28,2025-07-04,2025-08-03,9920491.68,INR,1.0,Pending,,Three-Way Match,Approved
INV001494,PO001494,S0077,2025-04-01,2025-04-27,2025-06-26,2436422.75,INR,1.0,Pending,,Three-Way Match,Approved
INV001495,PO001495,S0109,2026-07-09,2026-08-02,2026-10-01,29260182.99,INR,1.0,Partially Paid,,Manual Review,Pending
INV001496,PO001496,S0056,2025-12-05,2026-01-07,2026-03-08,33220258.87,INR,1.0,Paid,2026-03-01,Three-Way Match,Pending
INV001497,PO001497,S0069,2025-08-23,2025-09-10,2025-12-09,8763891.38,INR,1.0,Paid,2025-12-08,Three-Way Match,Pending
INV001498,PO001498,S0008,2025-05-20,2025-06-02,2025-08-31,23212792.42,INR,1.0,Partially Paid,,Three-Way Match,Pending
INV001499,PO001499,S0048,2026-07-23,2026-08-09,2026-11-07,2329860.81,INR,1.0,Paid,2026-11-06,Three-Way Match,Pending
INV001500,PO001500,S0024,2025-01-03,2025-02-04,2025-04-05,6647681.62,INR,1.0,Paid,2025-04-03,Three-Way Match,Pending
INV001501,PO001501,S0054,2025-04-12,2025-04-27,2025-06-26,18243464.98,INR,1.0,Paid,2025-06-17,Three-Way Match,Approved
INV001502,PO001502,S0067,2026-06-24,2026-06-30,2026-09-28,10254700.15,INR,1.0,Paid,2026-09-25,Manual Review,Approved
INV001503,PO001503,S0109,2025-06-21,2025-07-18,2025-10-16,90965244.13,INR,1.0,Paid,2025-10-15,Three-Way Match,Approved
INV001504,PO001504,S0089,2025-08-19,2025-09-10,2025-10-10,80357126.94,INR,1.0,Paid,2025-10-06,Three-Way Match,Approved
INV001505,PO001505,S0053,2025-07-19,2025-07-26,2025-08-25,37528383.4,INR,1.0,Paid,2025-08-23,Three-Way Match,Pending
INV001506,PO001506,S0083,2025-01-26,2025-02-08,2025-05-09,31823877.31,INR,1.0,Pending,,Three-Way Match,Approved
INV001507,PO001507,S0100,2025-06-20,2025-07-22,2025-09-05,52219011.89,INR,1.0,Paid,2025-08-31,Manual Review,Approved
INV001508,PO001508,S0072,2025-08-02,2025-09-01,2025-10-31,16943232.32,INR,1.0,Pending,,Three-Way Match,Approved
INV001509,PO001509,S0117,2025-09-21,2025-10-21,2026-01-19,27620641.74,INR,1.0,Pending,,Manual Review,Approved
INV001510,PO001510,S0074,2025-03-08,2025-03-28,2025-06-26,24909969.4,INR,1.0,Paid,2025-06-20,Three-Way Match,Approved
INV001511,PO001511,S0042,2026-01-22,2026-02-19,2026-03-21,5648331.46,INR,1.0,Paid,2026-03-14,Manual Review,Approved
INV001512,PO001512,S0112,2025-04-16,2025-05-19,2025-07-03,11335229.9,INR,1.0,Paid,2025-06-30,Three-Way Match,Approved
INV001513,PO001513,S0077,2026-03-06,2026-04-07,2026-05-22,15896167.41,INR,1.0,Paid,2026-05-21,Three-Way Match,Pending
INV001514,PO001514,S0070,2026-06-21,2026-07-27,2026-10-25,13804332.84,INR,1.0,Paid,2026-10-18,Three-Way Match,Approved
INV001515,PO001515,S0089,2025-07-01,2025-07-21,2025-09-19,20518587.64,INR,1.0,Paid,2025-09-14,Manual Review,Approved
INV001516,PO001516,S0113,2026-03-08,2026-03-10,2026-04-09,1859013.87,INR,1.0,Pending,,Manual Review,Approved
INV001517,PO001517,S0099,2025-02-26,2025-03-05,2025-06-03,48519479.89,INR,1.0,Overdue,,Manual Review,Approved
INV001518,PO001518,S0049,2025-01-04,2025-01-18,2025-03-19,34695497.93,INR,1.0,Pending,,Three-Way Match,Approved
INV001519,PO001519,S0010,2025-10-11,2025-11-14,2026-02-12,82108654.96,INR,1.0,Pending,,Manual Review,Approved
INV001520,PO001520,S0058,2025-11-13,2025-12-17,2026-02-15,3204798.21,INR,1.0,Paid,2026-02-12,Three-Way Match,Approved
INV001521,PO001521,S0124,2026-07-07,2026-07-28,2026-09-26,35258.54,INR,1.0,Paid,2026-09-20,Three-Way Match,Approved
INV001522,PO001522,S0063,2025-04-02,2025-04-18,2025-06-17,45273175.65,INR,1.0,Pending,,Manual Review,Pending
INV001523,PO001523,S0009,2025-08-06,2025-08-17,2025-10-16,7858285.91,INR,1.0,Paid,2025-10-09,Manual Review,Pending
INV001524,PO001524,S0021,2026-06-02,2026-06-15,2026-09-13,51801339.78,INR,1.0,Pending,,Three-Way Match,Pending
INV001525,PO001525,S0053,2025-04-07,2025-04-21,2025-06-05,2102244.73,INR,1.0,Paid,2025-06-02,Three-Way Match,Pending
INV001526,PO001526,S0009,2025-08-28,2025-09-13,2025-11-12,35934450.36,INR,1.0,Paid,2025-11-06,Manual Review,Pending
INV001527,PO001527,S0024,2026-02-05,2026-03-05,2026-05-04,17141651.03,INR,1.0,Partially Paid,,Manual Review,Approved
INV001528,PO001528,S0110,2026-04-19,2026-05-04,2026-06-18,883132.86,INR,1.0,Paid,2026-06-11,Manual Review,Approved
INV001529,PO001529,S0089,2025-06-25,2025-07-21,2025-09-04,15343323.39,INR,1.0,Paid,2025-08-31,Manual Review,Approved
INV001530,PO001530,S0111,2025-11-30,2025-12-24,2026-03-24,76234759.51,INR,1.0,Paid,2026-03-14,Manual Review,Approved
INV001531,PO001531,S0106,2025-04-27,2025-05-16,2025-07-15,50536102.31,INR,1.0,Paid,2025-07-06,Three-Way Match,Pending
INV001532,PO001532,S0044,2025-12-21,2026-01-06,2026-02-20,60105062.34,INR,1.0,Paid,2026-02-16,Three-Way Match,Pending
INV001533,PO001533,S0035,2025-01-19,2025-02-03,2025-03-05,3162068.6,INR,1.0,Paid,2025-02-25,Manual Review,Pending
INV001534,PO001534,S0096,2025-08-25,2025-09-22,2025-11-06,49813224.06,INR,1.0,Pending,,Manual Review,Approved
INV001535,PO001535,S0074,2025-07-20,2025-08-08,2025-09-07,31169201.39,INR,1.0,Paid,2025-09-06,Manual Review,Approved
INV001536,PO001536,S0100,2026-03-17,2026-04-15,2026-05-30,76064427.21,INR,1.0,Paid,2026-05-25,Three-Way Match,Pending
INV001537,PO001537,S0023,2025-03-01,2025-03-10,2025-04-09,76212101.39,INR,1.0,Paid,2025-04-03,Three-Way Match,Approved
INV001538,PO001538,S0093,2026-05-26,2026-06-07,2026-07-22,9036837.39,INR,1.0,Paid,2026-07-19,Three-Way Match,Pending
INV001539,PO001539,S0101,2025-06-15,2025-07-01,2025-08-15,47579456.03,INR,1.0,Paid,2025-08-10,Three-Way Match,Approved
INV001540,PO001540,S0010,2025-06-15,2025-07-06,2025-08-20,34954293.94,INR,1.0,Paid,2025-08-10,Three-Way Match,Approved
INV001541,PO001541,S0016,2026-01-01,2026-02-04,2026-03-21,19571011.52,INR,1.0,Paid,2026-03-15,Manual Review,Pending
INV001542,PO001542,S0102,2025-04-02,2025-05-16,2025-06-15,1375413.53,INR,1.0,Paid,2025-06-05,Three-Way Match,Approved
INV001543,PO001543,S0098,2025-09-16,2025-10-02,2025-12-31,10662627.18,INR,1.0,Overdue,,Three-Way Match,Pending
INV001544,PO001544,S0043,2026-03-14,2026-04-02,2026-05-02,46490234.08,INR,1.0,Paid,2026-04-23,Manual Review,Approved
INV001545,PO001545,S0076,2025-01-01,2025-02-02,2025-03-04,10815272.77,INR,1.0,Paid,2025-02-22,Three-Way Match,Approved
INV001546,PO001546,S0039,2025-06-03,2025-06-21,2025-08-20,13595819.18,INR,1.0,Overdue,,Three-Way Match,Pending
INV001547,PO001547,S0120,2026-04-02,2026-05-07,2026-06-21,1867811.82,INR,1.0,Paid,2026-06-17,Three-Way Match,Approved
INV001548,PO001548,S0038,2026-03-24,2026-03-30,2026-04-29,10884296.66,INR,1.0,Pending,,Three-Way Match,Approved
INV001549,PO001549,S0066,2025-08-05,2025-09-07,2025-12-06,73161864.19,INR,1.0,Paid,2025-12-05,Three-Way Match,Approved
INV001550,PO001550,S0103,2025-06-17,2025-07-27,2025-09-25,30785033.52,INR,1.0,Paid,2025-09-20,Three-Way Match,Approved
INV001551,PO001551,S0079,2025-10-03,2025-11-11,2025-12-11,62839167.82,INR,1.0,Paid,2025-12-08,Three-Way Match,Approved
INV001552,PO001552,S0040,2025-10-14,2025-10-19,2025-12-03,21599513.6,INR,1.0,Paid,2025-11-29,Three-Way Match,Pending
INV001553,PO001553,S0014,2025-08-04,2025-08-22,2025-11-20,3009601.01,INR,1.0,Paid,2025-11-17,Three-Way Match,Pending
INV001554,PO001554,S0068,2025-04-05,2025-04-27,2025-06-26,11717846.8,INR,1.0,Paid,2025-06-18,Manual Review,Approved
INV001555,PO001555,S0015,2026-05-09,2026-05-12,2026-06-26,50233995.07,INR,1.0,Paid,2026-06-20,Manual Review,Approved
INV001556,PO001556,S0005,2025-08-13,2025-08-27,2025-11-25,10494302.66,INR,1.0,Pending,,Manual Review,Approved
INV001557,PO001557,S0099,2025-01-24,2025-02-03,2025-04-04,32192174.84,INR,1.0,Paid,2025-04-02,Manual Review,Approved
INV001558,PO001558,S0102,2025-11-24,2026-01-03,2026-04-03,20111798.92,INR,1.0,Paid,2026-04-02,Three-Way Match,Pending
INV001559,PO001559,S0021,2026-07-20,2026-08-01,2026-09-15,46748171.11,INR,1.0,Overdue,,Manual Review,Approved
INV001560,PO001560,S0002,2025-03-03,2025-03-22,2025-04-21,29421641.88,INR,1.0,Paid,2025-04-14,Manual Review,Pending
INV001561,PO001561,S0100,2026-04-07,2026-05-10,2026-06-24,2722618.45,INR,1.0,Pending,,Three-Way Match,Approved
INV001562,PO001562,S0034,2025-09-28,2025-10-29,2025-12-28,44306074.97,INR,1.0,Paid,2025-12-21,Three-Way Match,Approved
INV001563,PO001563,S0102,2025-09-09,2025-10-11,2025-11-25,37174880.57,INR,1.0,Paid,2025-11-16,Manual Review,Approved
INV001564,PO001564,S0105,2025-09-24,2025-09-28,2025-12-27,14110526.42,INR,1.0,Paid,2025-12-17,Three-Way Match,Approved
INV001565,PO001565,S0026,2025-01-27,2025-02-18,2025-04-04,9849984.16,INR,1.0,Paid,2025-04-03,Three-Way Match,Approved
INV001566,PO001566,S0050,2025-12-22,2026-01-12,2026-04-12,5529793.21,INR,1.0,Partially Paid,,Three-Way Match,Pending
INV001567,PO001567,S0029,2026-03-26,2026-04-21,2026-07-20,6068050.51,INR,1.0,Paid,2026-07-20,Three-Way Match,Approved
INV001568,PO001568,S0034,2026-02-03,2026-03-06,2026-04-20,32569568.75,INR,1.0,Paid,2026-04-20,Manual Review,Pending
INV001569,PO001569,S0018,2025-12-10,2025-12-29,2026-02-12,13023716.86,INR,1.0,Paid,2026-02-09,Three-Way Match,Approved
INV001570,PO001570,S0096,2025-01-16,2025-02-16,2025-03-18,13854987.97,INR,1.0,Paid,2025-03-11,Three-Way Match,Approved
INV001571,PO001571,S0115,2026-03-15,2026-04-09,2026-05-09,27079815.17,INR,1.0,Paid,2026-05-02,Manual Review,Approved
INV001572,PO001572,S0064,2025-12-20,2026-01-11,2026-02-10,1424303.54,INR,1.0,Paid,2026-02-09,Three-Way Match,Pending
INV001573,PO001573,S0091,2025-02-07,2025-03-08,2025-06-06,1959804.16,INR,1.0,Paid,2025-06-01,Manual Review,Pending
INV001574,PO001574,S0003,2025-04-03,2025-04-16,2025-05-31,38477613.65,INR,1.0,Paid,2025-05-23,Three-Way Match,Approved
INV001575,PO001575,S0104,2026-01-29,2026-02-28,2026-03-30,21699723.93,INR,1.0,Paid,2026-03-21,Manual Review,Approved
INV001576,PO001576,S0015,2026-07-10,2026-07-18,2026-10-16,9372211.45,INR,1.0,Paid,2026-10-15,Three-Way Match,Approved
INV001577,PO001577,S0089,2026-01-27,2026-02-25,2026-03-27,4035131.81,INR,1.0,Partially Paid,,Three-Way Match,Approved
INV001578,PO001578,S0005,2025-09-02,2025-09-13,2025-10-13,62005052.76,INR,1.0,Paid,2025-10-07,Three-Way Match,Approved
INV001579,PO001579,S0111,2025-03-02,2025-03-15,2025-06-13,20292872.72,INR,1.0,Paid,2025-06-08,Three-Way Match,Pending
INV001580,PO001580,S0043,2025-10-01,2025-10-19,2025-11-18,62354928.55,INR,1.0,Overdue,,Manual Review,Approved
INV001581,PO001581,S0072,2026-01-21,2026-02-21,2026-04-22,6011478.53,INR,1.0,Paid,2026-04-20,Three-Way Match,Approved
INV001582,PO001582,S0059,2025-01-04,2025-02-08,2025-03-25,15564648.84,INR,1.0,Paid,2025-03-18,Three-Way Match,Approved
INV001583,PO001583,S0023,2026-02-25,2026-03-09,2026-04-23,33482607.19,INR,1.0,Overdue,,Three-Way Match,Approved
INV001584,PO001584,S0085,2025-11-02,2025-11-14,2025-12-14,30776472.37,INR,1.0,Pending,,Three-Way Match,Approved
INV001585,PO001585,S0047,2025-11-10,2025-12-12,2026-02-10,17371282.37,INR,1.0,Paid,2026-02-10,Three-Way Match,Approved
INV001586,PO001586,S0066,2026-02-11,2026-03-15,2026-05-14,88854181.68,INR,1.0,Paid,2026-05-13,Three-Way Match,Pending
INV001587,PO001587,S0080,2025-03-30,2025-04-24,2025-06-23,35395212.36,INR,1.0,Pending,,Manual Review,Approved
